OrderNumber,Sales Channel,OrderDate,DeliveryDate,DeliveryTime,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Unit Price,Unit Cost,Revenue,Gross Margin
SO - 0002389,In-Store,2019-02-20,2019-02-27,7,4,35,102,14,5,6277.[phone],3201.[phone],31389.[phone],10571.54475
SO - 0002390,Wholesale,2019-02-20,2019-03-06,14,26,49,117,45,8,1159.[phone],857.734,9272.[phone],2410.[phone]
SO - 0002391,Online,2019-02-20,2019-03-07,15,19,12,274,24,8,1118.9,671.34,8951.2,3580.[phone]
SO - 0002392,In-Store,2019-02-20,2019-03-15,23,8,3,92,3,1,1340.0,844.2,1340.0,495.[phone]
SO - 0002393,In-Store,2019-02-20,2019-03-17,25,11,46,21,31,7,2331.6,1841.964,16321.[phone],3427.[phone]
SO - 0002394,In-Store,2019-02-20,2019-03-16,24,4,43,228,8,4,2425.4,1406.732,9701.6,4074.[phone]
SO - 0002395,Online,2019-02-20,2019-03-02,10,16,10,61,11,8,1092.[phone],688.[phone],8736.[phone],3232.616
SO - 0002396,In-Store,2019-02-20,2019-03-25,33,11,36,91,46,8,917.9,614.993,7343.2,2423.[phone]
SO - 0002397,In-Store,2019-02-20,2019-03-17,25,2,34,197,43,7,207.[phone],89.311,1453.9,857.[phone]
SO - 0002398,In-Store,2019-02-20,2019-03-27,35,4,32,4,33,8,1996.[phone],1637.212,15972.[phone],2875.[phone]
SO - 0002399,Online,2019-02-20,2019-03-14,22,19,2,278,5,7,234.5,103.18,1641.5,919.24
SO - 0002400,In-Store,2019-02-21,2019-03-01,8,2,49,168,17,1,1005.0,693.[phone],1005.0,311.[phone]
SO - 0002401,In-Store,2019-02-21,2019-03-17,24,6,46,77,6,6,5487.3,3948.[phone],31463.2,8560.[phone]
SO - 0002402,Online,2019-02-21,2019-03-16,23,13,12,119,19,6,5976.[phone],3585.84,31463.2,10571.54475
SO - 0002403,Online,2019-02-21,2019-03-05,12,19,25,21,12,8,884.4,619.[phone],7075.2,2122.[phone]
SO - 0002404,Online,2019-02-21,2019-03-11,18,15,44,27,16,7,6157.3,3948.[phone],31463.2,9482.[phone]
SO - 0002405,Wholesale,2019-02-22,2019-03-20,26,27,23,22,6,1,964.[phone],694.[phone],964.[phone],270.144
SO - 0002406,In-Store,2019-02-22,2019-03-22,28,8,50,340,39,8,3892.[phone],1557.[phone],31141.[phone],10571.54475
SO - 0002407,In-Store,2019-02-22,2019-03-21,27,10,12,17,42,4,227.8,179.[phone],911.2,191.[phone]
SO - 0002408,In-Store,2019-02-22,2019-03-26,32,7,44,358,40,5,1340.0,991.6,6700.0,1742.0
SO - 0002409,Online,2019-02-22,2019-03-19,25,17,6,6,21,4,1105.5,773.[phone],4422.0,1326.[phone]
SO - 0002410,In-Store,2019-02-22,2019-03-04,10,8,18,124,23,5,1058.[phone],624.[phone],5293.[phone],2170.[phone]
SO - 0002411,Wholesale,2019-02-22,2019-03-14,20,28,23,80,16,3,5695.0,2619.[phone],17085.0,9225.9
SO - 0002412,Online,2019-02-22,2019-03-19,25,17,31,179,27,2,1058.[phone],719.[phone],2117.[phone],677.[phone]
SO - 0002413,Distributor,2019-02-22,2019-03-26,32,22,47,242,20,6,1105.5,475.365,6633.0,3780.81
SO - 0002414,Distributor,2019-02-23,2019-03-22,27,25,46,50,19,8,1045.2,553.956,8361.6,3929.952
SO - 0002415,Online,2019-02-23,2019-03-02,7,17,45,334,11,3,1768.8,1061.28,5306.4,2122.[phone]
SO - 0002416,Online,2019-02-23,2019-03-06,11,19,8,148,4,7,804.0,393.96,5628.0,2870.28
SO - 0002417,In-Store,2019-02-23,2019-03-12,17,7,44,62,28,6,241.[phone],101.304,1447.2,839.376
SO - 0002418,Distributor,2019-02-23,2019-03-14,19,22,35,31,2,2,3953.0,2292.74,7906.0,3320.[phone]
SO - 0002419,Online,2019-02-23,2019-03-13,18,16,5,326,5,6,6036.7,3078.717,31463.2,10571.54475
SO - 0002420,In-Store,2019-02-23,2019-03-17,22,8,16,91,16,1,6197.5,3948.[phone],6197.5,1859.25
SO - 0002421,In-Store,2019-02-23,2019-02-28,5,8,27,195,17,3,6472.2,3818.[phone],19416.6,7960.[phone]
SO - 0002422,Online,2019-02-23,2019-03-06,11,13,32,195,13,5,2814.0,1463.28,14070.0,6753.6
SO - 0002423,Online,2019-02-23,2019-03-14,19,17,36,61,6,1,221.1,168.036,247.9,90.50494
SO - 0002424,In-Store,2019-02-23,2019-03-28,33,10,15,292,21,3,2257.9,1670.846,6773.[phone],1761.[phone]
SO - 0002425,Wholesale,2019-02-24,2019-03-10,14,26,15,366,40,6,3946.3,1973.15,23677.[phone],10571.54475
SO - 0002426,In-Store,2019-02-24,2019-03-06,10,8,21,20,35,6,268.0,227.[phone],1608.0,241.[phone]
SO - 0002427,Distributor,2019-02-24,2019-03-16,20,24,18,31,5,2,6499.0,3948.[phone],12998.0,3899.[phone]
SO - 0002428,Online,2019-02-24,2019-03-27,31,12,32,305,21,5,938.0,515.[phone],4690.0,2110.[phone]
SO - 0002429,In-Store,2019-02-24,2019-03-17,21,8,33,284,3,3,938.0,450.24,2814.0,1463.28
SO - 0002430,Distributor,2019-02-25,2019-03-14,17,21,20,125,24,5,1145.7,595.764,5728.5,2749.68
SO - 0002431,In-Store,2019-02-25,2019-03-28,31,10,24,237,38,2,1065.3,671.139,2130.6,788.[phone]
SO - 0002432,Online,2019-02-25,2019-03-09,12,18,16,60,35,1,3906.1,1562.44,3906.1,2343.66
SO - 0002433,Distributor,2019-02-25,2019-03-19,22,23,38,361,15,4,3845.8,2922.808,15383.2,3691.[phone]
SO - 0002434,Distributor,2019-02-25,2019-03-15,18,21,47,120,35,4,3845.8,2922.808,15383.2,3691.[phone]
SO - 0002435,Online,2019-02-25,2019-03-22,25,15,29,30,19,3,1031.8,443.674,3095.[phone],1764.[phone]
SO - 0002436,Online,2019-02-25,2019-03-08,11,19,7,332,15,1,3859.[phone],1736.64,3859.[phone],2122.[phone]
SO - 0002437,In-Store,2019-02-25,2019-03-07,10,11,13,319,37,1,1092.[phone],589.[phone],1092.[phone],502.366
SO - 0002438,Online,2019-02-25,2019-03-12,15,14,44,223,45,8,877.7,684.[phone],7021.6,1544.[phone]
SO - 0002439,In-Store,2019-02-26,2019-03-10,12,6,33,254,12,3,1775.5,1047.[phone],5326.5,2183.[phone]
SO - 0002440,In-Store,2019-02-26,2019-03-04,6,1,18,356,31,5,3859.[phone],3241.728,19296.0,3087.[phone]
SO - 0002441,In-Store,2019-02-26,2019-03-19,21,1,20,88,22,2,2539.3,1295.[phone],5078.6,2488.514
SO - 0002442,In-Store,2019-02-26,2019-03-28,30,8,18,20,9,7,2304.8,1936.[phone],16133.[phone],2581.376
SO - 0002443,Distributor,2019-02-26,2019-03-20,22,21,48,337,44,6,254.6,168.036,1527.6,519.[phone]
SO - 0002444,Distributor,2019-02-27,2019-03-10,11,25,32,311,24,7,917.9,440.592,6425.3,3341.[phone]
SO - 0002445,In-Store,2019-02-27,2019-03-21,22,12,15,68,13,5,1005.0,814.[phone],5025.0,954.[phone]
SO - 0002446,Distributor,2019-02-27,2019-03-08,9,23,36,263,34,3,1715.2,891.[phone],5145.6,2469.888
SO - 0002447,In-Store,2019-02-27,2019-04-06,38,11,43,245,26,1,241.[phone],106.[phone],247.9,135.072
SO - 0002448,Online,2019-02-27,2019-03-22,23,15,5,229,12,8,3953.0,2569.[phone],31463.2,10571.54475
SO - 0002449,In-Store,2019-02-27,2019-03-24,25,6,30,8,25,5,1145.7,641.[phone],5728.5,2520.[phone]
SO - 0002450,Online,2019-02-27,2019-03-14,15,18,47,354,38,4,991.6,664.[phone],3966.4,1308.[phone]
SO - 0002451,Distributor,2019-02-27,2019-03-24,25,24,6,331,8,1,3946.3,2012.613,3946.3,1933.[phone]
SO - 0002452,Distributor,2019-02-27,2019-03-15,16,21,41,87,11,8,1132.3,871.871,9058.4,2083.432
SO - 0002453,Distributor,2019-02-27,2019-03-14,15,25,11,181,21,2,1072.0,696.[phone],2144.0,750.[phone]
SO - 0002454,Distributor,2019-02-27,2019-03-20,21,21,50,321,34,4,938.0,450.24,3752.0,1951.04
SO - 0002455,In-Store,2019-02-28,2019-03-13,13,10,16,166,28,8,1058.[phone],529.[phone],8468.[phone],4234.[phone]
SO - 0002456,In-Store,2019-02-28,2019-03-07,7,2,17,366,25,3,5406.[phone],2216.829,16220.7,9570.213
SO - 0002457,Distributor,2019-02-28,2019-04-03,34,23,26,84,6,1,5514.1,3948.[phone],5514.1,1488.[phone]
SO - 0002458,Online,2019-02-28,2019-03-10,10,19,36,320,12,4,2452.[phone],1422.276,9808.[phone],4119.[phone]
SO - 0002459,Online,2019-02-28,2019-03-16,16,18,28,39,21,8,3979.8,2706.264,31463.2,10188.288
SO - 0002460,In-Store,2019-02-28,2019-03-27,27,6,34,129,40,8,6371.7,3948.[phone],31463.2,8665.[phone]
SO - 0002461,Online,2019-02-28,2019-03-19,19,13,27,163,34,4,3852.5,1541.0,15410.0,9246.0
SO - 0002462,Online,2019-03-01,2019-03-24,23,17,38,227,5,4,2968.1,2433.[phone],11872.4,2137.[phone]
SO - 0002463,Online,2019-03-01,2019-03-31,30,13,21,344,18,6,6378.[phone],3252.[phone],31463.2,10571.54475
SO - 0002464,In-Store,2019-03-01,2019-03-20,19,4,21,333,38,7,1165.8,804.[phone],8160.[phone],2529.786
SO - 0002465,Distributor,2019-03-01,2019-04-02,32,25,31,329,33,3,1085.4,586.[phone],3256.[phone],1497.[phone]
SO - 0002466,Wholesale,2019-03-01,2019-03-26,25,26,44,58,38,6,2485.[phone],994.[phone],14914.2,8948.52
SO - 0002467,In-Store,2019-03-01,2019-04-01,31,2,9,320,30,5,2472.3,1161.981,12361.5,6551.595
SO - 0002468,Wholesale,2019-03-01,2019-03-23,22,27,4,250,16,4,1983.2,1348.576,7932.8,2538.496
SO - 0002469,Online,2019-03-01,2019-03-20,19,16,13,32,29,5,1031.8,660.352,5159.0,1857.[phone]
SO - 0002470,Distributor,2019-03-01,2019-04-04,34,20,24,113,37,6,1748.7,786.[phone],10492.2,5770.71
SO - 0002471,In-Store,2019-03-01,2019-04-02,32,10,10,195,34,1,2680.0,2090.4,2680.0,589.[phone]
SO - 0002472,In-Store,2019-03-01,2019-03-20,19,9,39,232,17,3,5179.1,3948.[phone],15537.[phone],2796.[phone]
SO - 0002473,In-Store,2019-03-02,2019-03-17,15,10,5,259,45,3,2398.6,1918.88,7195.[phone],1439.[phone]
SO - 0002474,In-Store,2019-03-02,2019-03-27,25,1,17,107,31,6,1762.[phone],1215.849,10572.6,3277.[phone]
SO - 0002475,Online,2019-03-02,2019-03-19,17,19,36,110,24,7,5628.0,3948.[phone],31463.2,9061.[phone]
SO - 0002476,Wholesale,2019-03-03,2019-03-16,13,27,8,152,39,3,5272.[phone],3480.[phone],15818.7,5378.358
SO - 0002477,Distributor,2019-03-03,2019-03-27,24,22,18,129,13,2,3758.[phone],2367.981,7517.[phone],2781.438
SO - 0002478,Distributor,2019-03-03,2019-03-17,14,21,32,234,43,1,1011.7,465.[phone],1011.7,546.318
SO - 0002479,Online,2019-03-03,2019-04-07,35,14,39,242,24,4,3155.[phone],1704.[phone],12622.[phone],5806.488
SO - 0002480,Online,2019-03-03,2019-04-03,31,17,22,145,39,1,5922.8,3257.[phone],5922.8,2665.[phone]
SO - 0002481,Online,2019-03-03,2019-03-17,14,18,20,173,25,8,2646.5,1667.295,21172.0,7833.[phone]
SO - 0002482,In-Store,2019-03-03,2019-03-29,26,9,10,116,28,4,911.2,564.[phone],3644.8,1385.024
SO - 0002483,Wholesale,2019-03-03,2019-04-03,31,28,19,279,15,4,837.5,502.5,3350.0,1340.0
SO - 0002484,Wholesale,2019-03-04,2019-04-05,32,27,45,343,5,5,1340.0,924.[phone],6700.0,2077.0
SO - 0002485,Online,2019-03-04,2019-04-02,29,14,21,209,40,7,2914.5,2389.89,20401.5,3672.[phone]
SO - 0002486,In-Store,2019-03-04,2019-04-06,33,7,5,47,23,6,1045.2,721.188,6271.[phone],1944.[phone]
SO - 0002487,Distributor,2019-03-04,2019-03-16,12,22,50,95,20,7,3859.[phone],1968.[phone],27014.4,10571.54475
SO - 0002488,In-Store,2019-03-05,2019-03-23,18,2,23,323,34,7,6070.2,3948.[phone],31463.2,10571.54475
SO - 0002489,In-Store,2019-03-05,2019-03-19,14,1,37,241,14,4,1031.8,484.[phone],4127.2,2187.416
SO - 0002490,In-Store,2019-03-05,2019-03-16,11,6,15,129,17,5,1279.7,678.[phone],6398.5,3007.[phone]
SO - 0002491,In-Store,2019-03-06,2019-03-30,24,6,11,143,12,7,1051.9,610.102,7363.[phone],3092.[phone]
SO - 0002492,Wholesale,2019-03-06,2019-03-11,5,25,31,126,3,4,2224.4,1201.[phone],8897.6,4092.[phone]
SO - 0002493,In-Store,2019-03-06,2019-04-02,27,4,49,351,6,2,911.2,674.288,1822.4,473.[phone]
SO - 0002494,In-Store,2019-03-07,2019-03-20,13,5,37,230,32,8,1072.0,450.24,8576.0,4974.08
SO - 0002495,Distributor,2019-03-07,2019-04-08,32,22,39,106,16,6,1748.7,1381.[phone],10492.2,2203.[phone]
SO - 0002496,In-Store,2019-03-07,2019-04-04,28,7,28,264,46,5,2532.6,2102.058,12663.0,2152.[phone]
SO - 0002497,Online,2019-03-07,2019-03-15,8,12,32,315,1,8,1976.5,849.895,15812.0,9012.84
SO - 0002498,Distributor,2019-03-07,2019-03-31,24,23,30,36,12,1,1909.5,1413.03,1909.5,496.47
SO - 0002499,Online,2019-03-08,2019-04-03,26,17,35,215,46,5,1092.[phone],917.364,5460.[phone],873.[phone]
SO - 0002500,Online,2019-03-08,2019-03-23,15,17,25,344,13,2,1018.4,519.384,2036.8,998.[phone]
SO - 0002501,Wholesale,2019-03-08,2019-03-31,23,28,4,44,43,5,844.2,574.056,4221.0,1350.[phone]
SO - 0002502,In-Store,2019-03-08,2019-04-03,26,10,42,297,23,5,6432.0,2637.12,31463.2,10571.54475
SO - 0002503,Online,2019-03-08,2019-03-23,15,14,37,81,39,7,1125.[phone],765.[phone],7879.[phone],2521.344
SO - 0002504,Online,2019-03-08,2019-03-29,21,20,22,365,19,3,1976.5,790.6,5929.5,3557.7
SO - 0002505,Online,2019-03-08,2019-03-28,20,15,18,117,35,1,1125.[phone],607.[phone],1125.[phone],517.[phone]
SO - 0002506,In-Store,2019-03-08,2019-04-04,27,10,44,122,27,7,1949.7,896.[phone],13647.9,7369.[phone]
SO - 0002507,Wholesale,2019-03-08,2019-03-29,21,28,7,191,3,3,2345.0,1876.0,7035.0,1407.0
SO - 0002508,In-Store,2019-03-08,2019-04-03,26,1,48,262,20,7,1802.3,1279.[phone],12616.1,3658.[phone]
SO - 0002509,Online,2019-03-08,2019-03-20,12,13,41,206,31,2,214.4,105.056,428.8,218.[phone]
SO - 0002510,In-Store,2019-03-08,2019-03-23,15,1,34,249,7,6,3008.3,1263.486,18049.[phone],10468.[phone]
SO - 0002511,Distributor,2019-03-09,2019-03-16,7,21,28,197,29,8,1165.8,827.718,9326.4,2704.656
SO - 0002512,Online,2019-03-09,2019-03-18,9,17,22,276,10,5,1031.8,412.72,5159.0,3095.[phone]
SO - 0002513,Online,2019-03-09,2019-04-09,31,16,21,155,18,2,1882.7,1016.[phone],3765.4,1732.[phone]
SO - 0002514,Online,2019-03-09,2019-03-31,22,19,1,152,5,1,1018.4,743.432,1018.4,274.[phone]
SO - 0002515,In-Store,2019-03-09,2019-03-19,10,7,14,228,28,2,3832.4,3027.596,7664.8,1609.[phone]
SO - 0002516,In-Store,2019-03-09,2019-04-12,34,1,17,322,40,8,5299.7,2172.877,31463.2,10571.54475
SO - 0002517,Online,2019-03-09,2019-04-08,30,19,39,60,40,4,3839.1,2917.716,15356.4,3685.536
SO - 0002518,In-Store,2019-03-10,2019-03-25,15,10,48,26,32,6,991.6,763.532,5949.6,1368.[phone]
SO - 0002519,Online,2019-03-10,2019-03-23,13,17,31,90,9,7,234.5,136.01,1641.5,689.[phone]
SO - 0002520,Wholesale,2019-03-10,2019-03-18,8,28,48,177,22,3,1098.8,604.34,3296.[phone],1483.[phone]
SO - 0002521,Online,2019-03-10,2019-03-26,16,19,5,68,7,2,221.1,117.183,442.2,207.[phone]
SO - 0002522,Distributor,2019-03-10,2019-04-02,23,23,33,284,34,7,207.[phone],110.[phone],1453.9,683.333
SO - 0002523,Distributor,2019-03-11,2019-04-14,34,24,37,32,27,5,3999.9,1639.[phone],19999.5,10571.54475
SO - 0002524,Online,2019-03-11,2019-04-01,21,18,13,124,1,6,2552.[phone],1455.039,15316.2,6585.966
SO - 0002525,Wholesale,2019-03-11,2019-04-13,33,26,30,262,27,2,3966.4,2816.144,7932.8,2300.[phone]
SO - 0002526,Distributor,2019-03-11,2019-03-22,11,22,17,53,17,3,1118.9,850.364,3356.[phone],805.[phone]
SO - 0002527,In-Store,2019-03-11,2019-04-12,32,3,23,132,11,1,1145.7,905.[phone],1145.7,240.[phone]
SO - 0002528,Online,2019-03-11,2019-04-02,22,16,50,230,31,2,2606.3,1407.[phone],5212.6,2397.796
SO - 0002529,Online,2019-03-11,2019-03-20,9,15,49,284,4,6,2820.[phone],2228.[phone],16924.2,3554.[phone]
SO - 0002530,In-Store,2019-03-11,2019-03-30,19,11,31,157,35,4,1755.4,1228.78,7021.6,2106.[phone]
SO - 0002531,In-Store,2019-03-11,2019-04-03,23,11,27,140,21,7,1139.0,706.18,7973.0,3029.[phone]
SO - 0002532,Online,2019-03-11,2019-03-16,5,20,8,74,3,3,5152.3,3948.[phone],15456.[phone],2936.[phone]
SO - 0002533,In-Store,2019-03-11,2019-04-12,32,8,19,139,45,6,3832.4,3027.596,22994.4,4828.[phone]
SO - 0002534,Distributor,2019-03-12,2019-04-11,30,22,48,326,10,7,1815.7,1325.461,12709.9,3431.[phone]
SO - 0002535,Online,2019-03-12,2019-03-22,10,14,9,153,5,6,5360.0,2840.8,31463.2,10571.54475
SO - 0002536,Distributor,2019-03-13,2019-04-04,22,25,30,33,9,8,1118.9,783.23,8951.2,2685.[phone]
SO - 0002537,Online,2019-03-13,2019-03-22,9,18,18,363,28,8,3577.8,2003.[phone],28622.4,10571.54475
SO - 0002538,In-Store,2019-03-13,2019-04-12,30,6,23,169,25,1,3832.4,1686.256,3832.4,2146.[phone]
SO - 0002539,Wholesale,2019-03-13,2019-04-12,30,28,30,270,30,1,1112.2,867.[phone],1112.2,244.[phone]
SO - 0002540,In-Store,2019-03-13,2019-03-26,13,7,42,103,10,3,3852.5,2272.975,11557.5,4738.[phone]
SO - 0002541,Wholesale,2019-03-13,2019-03-23,10,27,14,80,35,5,180.9,92.259,904.5,443.205
SO - 0002542,In-Store,2019-03-14,2019-03-22,8,3,44,228,26,3,5594.5,2629.415,16783.5,8895.[phone]
SO - 0002543,Distributor,2019-03-14,2019-03-25,11,24,5,353,18,3,3644.8,2587.808,10934.[phone],3170.[phone]
SO - 0002544,In-Store,2019-03-14,2019-03-29,15,5,19,265,37,1,1239.5,1028.[phone],1239.5,210.[phone]
SO - 0002545,In-Store,2019-03-14,2019-04-15,32,2,42,285,41,6,690.1,441.[phone],4140.6,1490.616
SO - 0002546,Online,2019-03-14,2019-04-02,19,19,44,200,46,2,837.5,703.5,1675.0,268.0
SO - 0002547,Distributor,2019-03-14,2019-03-26,12,25,10,235,1,1,2458.9,1549.107,2458.9,909.[phone]
SO - 0002548,In-Store,2019-03-14,2019-03-25,11,6,46,219,19,2,1922.9,1576.778,3845.8,692.[phone]
SO - 0002549,Wholesale,2019-03-14,2019-03-20,6,26,48,252,35,6,3872.6,2323.56,23235.6,9294.[phone]
SO - 0002550,Online,2019-03-14,2019-04-05,22,13,31,178,22,6,1715.2,1337.856,10291.2,2264.[phone]
SO - 0002551,Online,2019-03-15,2019-03-28,13,19,6,24,18,8,3859.[phone],1929.[phone],30873.[phone],10571.54475
SO - 0002552,Online,2019-03-15,2019-03-29,14,16,5,304,6,3,3892.[phone],1829.569,11678.1,6189.393
SO - 0002553,Distributor,2019-03-15,2019-04-05,21,21,39,265,21,6,1085.4,890.028,6512.[phone],1172.[phone]
SO - 0002554,In-Store,2019-03-15,2019-04-08,24,11,18,156,46,1,931.[phone],409.[phone],931.[phone],521.528
SO - 0002555,Distributor,2019-03-15,2019-04-06,22,23,26,132,20,5,1145.7,733.248,5728.5,2062.[phone]
SO - 0002556,Online,2019-03-15,2019-03-21,6,18,17,317,29,1,2405.3,986.173,2405.3,1419.[phone]
SO - 0002557,In-Store,2019-03-15,2019-03-22,7,8,4,45,17,6,4006.6,1843.036,24039.6,10571.54475
SO - 0002558,Wholesale,2019-03-15,2019-03-22,7,26,32,351,14,8,201.0,106.53,1608.0,755.76
SO - 0002559,In-Store,2019-03-15,2019-03-25,10,6,17,295,26,2,227.8,170.[phone],455.6,113.[phone]
SO - 0002560,Distributor,2019-03-15,2019-03-22,7,22,1,245,12,1,3845.8,1845.984,3845.8,1999.[phone]
SO - 0002561,In-Store,2019-03-15,2019-04-06,22,5,39,201,32,8,3825.[phone],2295.42,30605.[phone],10571.54475
SO - 0002562,Online,2019-03-16,2019-04-08,23,15,24,157,43,5,4013.3,2287.581,20066.5,8628.595
SO - 0002563,Distributor,2019-03-16,2019-03-26,10,20,7,152,4,1,261.3,201.[phone],261.3,90.50494
SO - 0002564,Online,2019-03-16,2019-04-03,18,12,43,2,28,6,167.5,103.85,1005.0,381.[phone]
SO - 0002565,Distributor,2019-03-16,2019-04-18,33,25,42,97,1,1,1125.[phone],709.128,1125.[phone],416.[phone]
SO - 0002566,Online,2019-03-16,2019-04-17,32,12,45,122,6,6,3819.0,2176.83,22914.0,9853.02
SO - 0002567,In-Store,2019-03-16,2019-04-11,26,2,23,284,4,8,5453.8,3163.[phone],31463.2,10571.54475
SO - 0002568,Online,2019-03-16,2019-04-11,26,14,27,348,5,8,2291.4,1191.528,18331.2,8798.976
SO - 0002569,Online,2019-03-16,2019-04-11,26,19,13,227,13,2,1762.[phone],1321.575,3524.[phone],881.[phone]
SO - 0002570,Online,2019-03-17,2019-04-12,26,13,32,350,11,1,911.2,428.264,911.2,482.[phone]
SO - 0002571,Wholesale,2019-03-17,2019-04-12,26,28,27,37,13,4,2311.5,1641.165,9246.0,2681.34
SO - 0002572,Distributor,2019-03-17,2019-03-24,7,22,29,238,5,6,6210.[phone],3948.[phone],31463.2,10434.[phone]
SO - 0002573,Distributor,2019-03-17,2019-04-17,31,23,22,268,37,3,5306.[phone],3948.[phone],15919.2,2865.[phone]
SO - 0002574,In-Store,2019-03-17,2019-04-07,21,11,14,91,15,2,2740.3,1863.[phone],5480.6,1753.792
SO - 0002575,Online,2019-03-17,2019-04-05,19,19,15,216,18,1,1118.9,906.[phone],1118.9,212.591
SO - 0002576,Wholesale,2019-03-17,2019-04-03,17,27,29,125,46,2,1098.8,725.208,2197.6,747.184
SO - 0002577,In-Store,2019-03-18,2019-04-06,19,3,41,164,35,8,958.1,795.223,7664.8,1303.[phone]
SO - 0002578,In-Store,2019-03-18,2019-04-07,20,6,18,362,42,3,6217.6,3948.[phone],18652.[phone],3917.[phone]
SO - 0002579,In-Store,2019-03-18,2019-04-06,19,6,28,358,30,7,917.9,559.919,6425.3,2505.867
SO - 0002580,Online,2019-03-18,2019-04-13,26,16,22,227,30,3,1132.3,554.827,3396.[phone],1732.[phone]
SO - 0002581,Distributor,2019-03-18,2019-03-24,6,22,30,198,38,6,1695.[phone],830.599,10170.6,5187.006
SO - 0002582,Wholesale,2019-03-18,2019-04-18,31,28,4,57,2,8,998.[phone],798.[phone],7986.[phone],1597.[phone]
SO - 0002583,Distributor,2019-03-18,2019-04-14,27,21,20,138,25,5,1701.8,867.918,8509.0,4169.41
SO - 0002584,In-Store,2019-03-18,2019-03-30,12,11,9,351,7,3,1025.[phone],707.[phone],3075.3,953.[phone]
SO - 0002585,In-Store,2019-03-18,2019-04-09,22,8,46,63,45,3,261.3,203.[phone],783.[phone],172.[phone]
SO - 0002586,Distributor,2019-03-18,2019-04-13,26,24,45,214,37,1,1092.[phone],611.[phone],1092.[phone],480.524
SO - 0002587,Online,2019-03-19,2019-04-17,29,12,48,131,39,7,268.0,227.[phone],1876.0,281.[phone]
SO - 0002588,Wholesale,2019-03-19,2019-04-23,35,28,34,166,36,3,2271.3,1067.511,6813.[phone],3611.[phone]
SO - 0002589,Distributor,2019-03-19,2019-04-04,16,21,4,217,35,4,723.6,405.[phone],2894.4,1273.[phone]
SO - 0002590,Wholesale,2019-03-19,2019-04-19,31,26,32,309,31,1,5634.7,3948.[phone],5634.7,1465.022
SO - 0002591,Wholesale,2019-03-19,2019-04-05,17,25,18,101,40,1,1715.2,788.[phone],1715.2,926.208
SO - 0002592,Online,2019-03-19,2019-04-18,30,15,47,319,8,6,944.7,774.654,5668.[phone],1020.[phone]
SO - 0002593,In-Store,2019-03-19,2019-04-06,18,11,11,32,27,1,2391.9,1626.[phone],2391.9,765.[phone]
SO - 0002594,In-Store,2019-03-19,2019-04-09,21,5,36,139,21,2,1701.8,1140.[phone],3403.6,1123.[phone]
SO - 0002595,Distributor,2019-03-20,2019-04-09,20,24,44,308,44,8,3470.6,2845.892,27764.8,4997.[phone]
SO - 0002596,Wholesale,2019-03-20,2019-04-11,22,27,19,323,36,4,844.2,692.244,3376.8,607.[phone]
SO - 0002597,In-Store,2019-03-20,2019-03-31,11,11,5,68,18,6,1326.[phone],1074.[phone],7959.6,1512.[phone]
SO - 0002598,Online,2019-03-20,2019-04-04,15,20,34,338,17,4,4006.6,1762.904,16026.4,8974.784
SO - 0002599,In-Store,2019-03-21,2019-04-24,34,1,23,349,14,6,1045.2,637.572,6271.[phone],2445.[phone]
SO - 0002600,In-Store,2019-03-21,2019-04-08,18,6,28,221,26,5,2653.[phone],1326.[phone],13266.[phone],6633.[phone]
SO - 0002601,Online,2019-03-21,2019-04-27,37,19,9,43,27,3,6137.2,3375.46,18411.6,8285.[phone]
SO - 0002602,In-Store,2019-03-21,2019-04-27,37,2,48,35,16,6,3785.5,1514.2,22713.0,10571.54475
SO - 0002603,In-Store,2019-03-21,2019-04-01,11,8,17,284,46,3,3557.[phone],2170.197,10673.1,4162.509
SO - 0002604,Distributor,2019-03-22,2019-04-04,13,21,48,126,46,1,5688.3,3356.[phone],5688.3,2332.[phone]
SO - 0002605,Online,2019-03-22,2019-04-15,24,15,47,186,4,3,247.9,153.698,743.7,282.606
SO - 0002606,In-Store,2019-03-22,2019-04-10,19,7,44,123,28,7,187.6,125.[phone],1313.2,433.356
SO - 0002607,Wholesale,2019-03-22,2019-04-15,24,26,5,26,6,2,1728.[phone],1331.[phone],3457.[phone],795.156
SO - 0002608,Online,2019-03-22,2019-04-06,15,18,14,232,10,2,1333.3,706.649,2666.6,1253.302
SO - 0002609,Distributor,2019-03-22,2019-03-28,6,22,25,122,39,3,857.6,471.[phone],2572.8,1157.76
SO - 0002610,In-Store,2019-03-23,2019-04-22,30,4,49,7,22,4,1788.9,751.338,7155.6,4150.[phone]
SO - 0002611,Online,2019-03-23,2019-04-11,19,14,39,286,22,8,1246.2,922.188,9969.6,2592.[phone]
SO - 0002612,In-Store,2019-03-23,2019-04-08,16,9,33,176,22,3,1139.0,854.25,3417.0,854.25
SO - 0002613,Distributor,2019-03-23,2019-04-08,16,22,20,48,14,3,2566.1,1385.694,7698.[phone],3541.[phone]
SO - 0002614,In-Store,2019-03-23,2019-04-13,21,10,21,314,24,7,1112.2,489.368,7785.[phone],4359.[phone]
SO - 0002615,Online,2019-03-23,2019-04-12,20,16,17,305,9,6,1025.[phone],871.335,6150.6,922.[phone]
SO - 0002616,In-Store,2019-03-23,2019-04-20,28,4,23,327,42,8,187.6,91.[phone],1500.8,765.408
